gtin,barcodeType,productCategoryCode,productCategoryName,rawProductName,productNameKo,productNameEn,otherProductName,itemName,modelName,productNumber,companyInfo,importType,normalizedProductName,brandName,brandOwnerName,manufacturerName,categoryName,categoryCode,originInfo,specInfo,unitLabel,packageInfo,packageQuantity,netWeight,grossWeight,widthCm,depthCm,heightCm,taxType,productShape,packageMaterial,recycleLabel,isAdultProduct,isChildProduct,storageNotice,marketingText,ingredientText,sourceThumbnailUrl,sourceType,rawPayload,isActive
8801047529408,EAN13,,일배 > 어묵/맛살 > 어묵,동원)안심유부산쫄깃사각어묵,동원)안심유부산쫄깃사각어묵,,,동원)안심유부산쫄깃사각어묵,,,동원(냉장),,동원)안심유부산쫄깃사각어묵,동원,,동원(냉장),일배 > 어묵/맛살 > 어묵,,,200g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":40,""상품명"":""동원)안심유부산쫄깃사각어묵"",""규격"":""200g"",""바코드"":""8801047529408"",""공급사"":""동원(냉장)"",""매입가"":1584,""판매가"":2000,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":20.8,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""어묵/맛살"",""소"":""어묵"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":"""",""판매가변경일시"":"""",""최근매입일시"":""2025-04-17 14:43"",""최근실사일시"":"""",""등록일시"":""2025-04-10 17:32"",""수정일시"":"""",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047529545,EAN13,,일배 > 냉장분식 > 냉장분식,동원)바른사각(85%갈치어묵),동원)바른사각(85%갈치어묵),,,동원)바른사각(85%갈치어묵),,,동원(냉장),,동원)바른사각(85%갈치어묵),동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,180g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":41,""상품명"":""동원)바른사각(85%갈치어묵)"",""규격"":""180g"",""바코드"":""8801047529545"",""공급사"":""동원(냉장)"",""매입가"":1756,""판매가"":2100,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":16.38,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" Z"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-07-30 14:29"",""판매가변경일시"":""2025-05-28 15:02"",""최근매입일시"":""2025-08-13 18:03"",""최근실사일시"":"""",""등록일시"":""2024-06-11 10:35"",""수정일시"":""2025-07-30 14:29"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047529552,EAN13,,일배 > 냉장분식 > 냉장분식,동원)바른85%실꼬리돔사각,동원)바른85%실꼬리돔사각,,,동원)바른85%실꼬리돔사각,,,동원(냉장),,동원)바른85%실꼬리돔사각,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,180g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":42,""상품명"":""동원)바른85%실꼬리돔사각"",""규격"":""180g"",""바코드"":""8801047529552"",""공급사"":""동원(냉장)"",""매입가"":1756,""판매가"":2100,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":16.38,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" Z"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-07-30 14:29"",""판매가변경일시"":""2025-05-22 12:26"",""최근매입일시"":""2025-08-13 18:03"",""최근실사일시"":"""",""등록일시"":""2024-06-11 10:35"",""수정일시"":""2025-07-30 14:29"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047532200,EAN13,,일배 > 냉장분식 > 냉장분식,동원-부산어묵진사각꼬치,동원-부산어묵진사각꼬치,,,동원-부산어묵진사각꼬치,,,동원(냉장),,동원-부산어묵진사각꼬치,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,360g,360g,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":43,""상품명"":""동원-부산어묵진사각꼬치"",""규격"":""360g"",""바코드"":""8801047532200"",""공급사"":""동원(냉장)"",""매입가"":3824,""판매가"":4600,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":16.87,""적립률"":0,""수수료"":0,""재고"":1,""재고액"":3824,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" Z"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":""360g"",""단위가격"":""100g당 1278원"",""매입가변경일시"":""2024-06-11 10:18"",""판매가변경일시"":""2024-06-11 10:18"",""최근매입일시"":""2024-11-20 17:20"",""최근실사일시"":"""",""등록일시"":""2024-06-11 10:12"",""수정일시"":""2024-06-11 10:19"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047532231,EAN13,,일배 > 어묵/맛살 > 어묵,동원)부산어묵진사각,동원)부산어묵진사각,,,동원)부산어묵진사각,,,동원(냉장),,동원)부산어묵진사각,동원,,동원(냉장),일배 > 어묵/맛살 > 어묵,,,500g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":44,""상품명"":""동원)부산어묵진사각"",""규격"":""500g"",""바코드"":""8801047532231"",""공급사"":""동원(냉장)"",""매입가"":3065,""판매가"":3700,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":17.16,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""어묵/맛살"",""소"":""어묵"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":"""",""판매가변경일시"":"""",""최근매입일시"":""2025-08-13 18:03"",""최근실사일시"":"""",""등록일시"":""2025-08-13 18:05"",""수정일시"":"""",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047557807,EAN13,,일배 > 어묵/맛살 > 어묵,동원)추억부산어묵사각,동원)추억부산어묵사각,,,동원)추억부산어묵사각,,,동원(냉장),,동원)추억부산어묵사각,동원,,동원(냉장),일배 > 어묵/맛살 > 어묵,,,150g+100g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":45,""상품명"":""동원)추억부산어묵사각"",""규격"":""150g+100g"",""바코드"":""8801047557807"",""공급사"":""동원(냉장)"",""매입가"":1350,""판매가"":1600,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":15.63,""적립률"":0,""수수료"":0,""재고"":1,""재고액"":1350,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""어묵/맛살"",""소"":""어묵"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2024-10-15 12:37"",""판매가변경일시"":""2024-10-15 12:37"",""최근매입일시"":""2025-05-28 14:59"",""최근실사일시"":"""",""등록일시"":""2022-01-07 11:55"",""수정일시"":""2024-10-15 12:41"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047558200,EAN13,,일배 > 어묵/맛살 > 어묵,동원)추억부산어묵쫄깃사각,동원)추억부산어묵쫄깃사각,,,동원)추억부산어묵쫄깃사각,,,동원(냉장),,동원)추억부산어묵쫄깃사각,동원,,동원(냉장),일배 > 어묵/맛살 > 어묵,,,231g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":46,""상품명"":""동원)추억부산어묵쫄깃사각"",""규격"":""231g"",""바코드"":""8801047558200"",""공급사"":""동원(냉장)"",""매입가"":1350,""판매가"":1600,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":15.63,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""어묵/맛살"",""소"":""어묵"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":"""",""판매가변경일시"":""2024-10-15 12:37"",""최근매입일시"":""2024-10-15 12:36"",""최근실사일시"":"""",""등록일시"":""2024-10-10 15:24"",""수정일시"":""2024-10-15 12:41"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047558248,EAN13,,일배 > 냉장분식 > 냉장분식,동원)추억부산쫄깃쫄깃어묵,동원)추억부산쫄깃쫄깃어묵,,,동원)추억부산쫄깃쫄깃어묵,,,동원(냉장),,동원)추억부산쫄깃쫄깃어묵,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,396g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":47,""상품명"":""동원)추억부산쫄깃쫄깃어묵"",""규격"":""396g"",""바코드"":""8801047558248"",""공급사"":""동원(냉장)"",""매입가"":2384,""판매가"":2900,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":17.79,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-06-07 16:28"",""판매가변경일시"":""2025-06-07 16:28"",""최근매입일시"":""2025-07-03 11:55"",""최근실사일시"":"""",""등록일시"":""2023-02-28 13:54"",""수정일시"":""2025-06-07 16:28"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047558385,EAN13,,일배 > 어묵/맛살 > 어묵,동원)알뜰야채사각,동원)알뜰야채사각,,,동원)알뜰야채사각,,,동원(냉장),,동원)알뜰야채사각,동원,,동원(냉장),일배 > 어묵/맛살 > 어묵,,,200g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":48,""상품명"":""동원)알뜰야채사각"",""규격"":""200g"",""바코드"":""8801047558385"",""공급사"":""동원(냉장)"",""매입가"":1310,""판매가"":1600,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":18.13,""적립률"":0,""수수료"":0,""재고"":1,""재고액"":1310,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""어묵/맛살"",""소"":""어묵"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-04-17 14:46"",""판매가변경일시"":""2025-04-17 14:46"",""최근매입일시"":""2025-11-10 17:07"",""최근실사일시"":"""",""등록일시"":""2022-01-07 11:55"",""수정일시"":""2025-04-17 14:47"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047558682,EAN13,,일배 > 냉장분식 > 냉장분식,동원)맛이깊은부산어묵알뜰사각,동원)맛이깊은부산어묵알뜰사각,,,동원)맛이깊은부산어묵알뜰사각,,,동원(냉장),,동원)맛이깊은부산어묵알뜰사각,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,200g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":49,""상품명"":""동원)맛이깊은부산어묵알뜰사각"",""규격"":""200g"",""바코드"":""8801047558682"",""공급사"":""동원(냉장)"",""매입가"":850,""판매가"":1000,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":15,""적립률"":0,""수수료"":0,""재고"":5,""재고액"":4250,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" Z"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2024-06-11 10:48"",""판매가변경일시"":""2025-09-10 17:55"",""최근매입일시"":""2025-11-10 17:07"",""최근실사일시"":"""",""등록일시"":""2024-06-11 10:35"",""수정일시"":""2025-09-10 17:56"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047558699,EAN13,,일배 > 냉장분식 > 냉장분식,동원)맛이깊은부산어묵알뜰종합,동원)맛이깊은부산어묵알뜰종합,,,동원)맛이깊은부산어묵알뜰종합,,,동원(냉장),,동원)맛이깊은부산어묵알뜰종합,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,170g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":50,""상품명"":""동원)맛이깊은부산어묵알뜰종합"",""규격"":""170g"",""바코드"":""8801047558699"",""공급사"":""동원(냉장)"",""매입가"":1000,""판매가"":1200,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":16.67,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" Z"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2024-06-11 10:48"",""판매가변경일시"":""2024-06-11 10:48"",""최근매입일시"":""2024-07-12 16:58"",""최근실사일시"":"""",""등록일시"":""2024-06-11 10:35"",""수정일시"":""2024-06-11 10:48"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047559665,EAN13,,일배 > 냉장분식 > 냉장분식,동원)삼각유부초밥,동원)삼각유부초밥,,,동원)삼각유부초밥,,,동원(냉장),,동원)삼각유부초밥,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,320g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":51,""상품명"":""동원)삼각유부초밥"",""규격"":""320g"",""바코드"":""8801047559665"",""공급사"":""동원(냉장)"",""매입가"":3584,""판매가"":4600,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":22.09,""적립률"":0,""수수료"":0,""재고"":-1,""재고액"":-3584,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2024-06-11 10:48"",""판매가변경일시"":""2024-06-11 10:48"",""최근매입일시"":""2025-07-03 11:55"",""최근실사일시"":""2024-06-08 09:10"",""등록일시"":""2023-02-28 13:43"",""수정일시"":""2024-10-03 08:29"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047559900,EAN13,,일배 > 냉장분식 > 냉장분식,동원)롤유부고소초밥,동원)롤유부고소초밥,,,동원)롤유부고소초밥,,,동원(냉장),,동원)롤유부고소초밥,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,254g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":52,""상품명"":""동원)롤유부고소초밥"",""규격"":""254g"",""바코드"":""8801047559900"",""공급사"":""동원(냉장)"",""매입가"":3180,""판매가"":4100,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":22.44,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-07-09 16:51"",""판매가변경일시"":""2025-07-09 16:51"",""최근매입일시"":""2025-10-19 17:15"",""최근실사일시"":"""",""등록일시"":""2023-04-26 12:43"",""수정일시"":""2025-07-09 16:51"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047559917,EAN13,,일배 > 냉장분식 > 냉장분식,동원)롤유부새콤초밥,동원)롤유부새콤초밥,,,동원)롤유부새콤초밥,,,동원(냉장),,동원)롤유부새콤초밥,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,254g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":53,""상품명"":""동원)롤유부새콤초밥"",""규격"":""254g"",""바코드"":""8801047559917"",""공급사"":""동원(냉장)"",""매입가"":3180,""판매가"":4100,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":22.44,""적립률"":0,""수수료"":0,""재고"":2,""재고액"":6360,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-07-30 14:28"",""판매가변경일시"":""2025-07-30 14:28"",""최근매입일시"":""2025-10-19 17:15"",""최근실사일시"":""2024-06-08 09:10"",""등록일시"":""2023-04-26 12:44"",""수정일시"":""2025-07-30 14:28"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047569503,EAN13,,일배 > 냉장분식 > 냉장분식,동원)통그릴더블라이트비엔나,동원)통그릴더블라이트비엔나,,,동원)통그릴더블라이트비엔나,,,동원(냉장),,동원)통그릴더블라이트비엔나,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,260g*2,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":54,""상품명"":""동원)통그릴더블라이트비엔나"",""규격"":""260g*2"",""바코드"":""8801047569503"",""공급사"":""동원(냉장)"",""매입가"":7184,""판매가"":8900,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":19.28,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":"""",""판매가변경일시"":"""",""최근매입일시"":""2025-07-30 14:28"",""최근실사일시"":"""",""등록일시"":""2025-05-01 15:51"",""수정일시"":"""",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047569527,EAN13,,일배 > 육가공 > 햄,동원)그릴리더블라이트직화후랑크,동원)그릴리더블라이트직화후랑크,,,동원)그릴리더블라이트직화후랑크,,,동원(냉장),,동원)그릴리더블라이트직화후랑크,동원,,동원(냉장),일배 > 육가공 > 햄,,,200g*2,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":55,""상품명"":""동원)그릴리더블라이트직화후랑크"",""규격"":""200g*2"",""바코드"":""8801047569527"",""공급사"":""동원(냉장)"",""매입가"":7184,""판매가"":8800,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":18.36,""적립률"":0,""수수료"":0,""재고"":-2,""재고액"":-14368,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""육가공"",""소"":""햄"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":"""",""판매가변경일시"":""2025-05-07 15:15"",""최근매입일시"":""2025-10-14 12:00"",""최근실사일시"":"""",""등록일시"":""2025-05-07 15:15"",""수정일시"":""2025-05-07 15:15"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047569534,EAN13,,일배 > 육가공 > 쏘세지,동원)통그릴벌집후랑크오리지널,동원)통그릴벌집후랑크오리지널,,,동원)통그릴벌집후랑크오리지널,,,동원(냉장),,동원)통그릴벌집후랑크오리지널,동원,,동원(냉장),일배 > 육가공 > 쏘세지,,,70g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":56,""상품명"":""동원)통그릴벌집후랑크오리지널"",""규격"":""70g"",""바코드"":""8801047569534"",""공급사"":""동원(냉장)"",""매입가"":1184,""판매가"":1400,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":15.43,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""육가공"",""소"":""쏘세지"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":"""",""판매가변경일시"":"""",""최근매입일시"":""2025-10-19 17:15"",""최근실사일시"":"""",""등록일시"":""2025-07-03 11:56"",""수정일시"":"""",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047569541,EAN13,,일배 > 육가공 > 쏘세지,동원)통그릴벌집후랑크초리조,동원)통그릴벌집후랑크초리조,,,동원)통그릴벌집후랑크초리조,,,동원(냉장),,동원)통그릴벌집후랑크초리조,동원,,동원(냉장),일배 > 육가공 > 쏘세지,,,70g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":57,""상품명"":""동원)통그릴벌집후랑크초리조"",""규격"":""70g"",""바코드"":""8801047569541"",""공급사"":""동원(냉장)"",""매입가"":1184,""판매가"":1400,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":15.43,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""육가공"",""소"":""쏘세지"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":"""",""판매가변경일시"":"""",""최근매입일시"":""2025-10-19 17:15"",""최근실사일시"":"""",""등록일시"":""2025-07-03 11:56"",""수정일시"":"""",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047569596,EAN13,,일배 > 냉장분식 > 냉장분식,동원)그릴리직화볼케이노닭꼬치,동원)그릴리직화볼케이노닭꼬치,,,동원)그릴리직화볼케이노닭꼬치,,,동원(냉장),,동원)그릴리직화볼케이노닭꼬치,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,75g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":58,""상품명"":""동원)그릴리직화볼케이노닭꼬치"",""규격"":""75g"",""바코드"":""8801047569596"",""공급사"":""동원(냉장)"",""매입가"":2384,""판매가"":3000,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":20.53,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":"""",""판매가변경일시"":"""",""최근매입일시"":""2025-07-22 19:09"",""최근실사일시"":"""",""등록일시"":""2025-03-19 10:02"",""수정일시"":""2025-03-19 10:03"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047569671,EAN13,,일배 > 냉장분식 > 냉장분식,동원)그릴리직화데리야끼닭꼬치,동원)그릴리직화데리야끼닭꼬치,,,동원)그릴리직화데리야끼닭꼬치,,,동원(냉장),,동원)그릴리직화데리야끼닭꼬치,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,75g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":59,""상품명"":""동원)그릴리직화데리야끼닭꼬치"",""규격"":""75g"",""바코드"":""8801047569671"",""공급사"":""동원(냉장)"",""매입가"":2384,""판매가"":3000,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":20.53,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":"""",""판매가변경일시"":"""",""최근매입일시"":""2025-11-10 17:07"",""최근실사일시"":"""",""등록일시"":""2025-03-19 10:03"",""수정일시"":"""",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
