gtin,barcodeType,productCategoryCode,productCategoryName,rawProductName,productNameKo,productNameEn,otherProductName,itemName,modelName,productNumber,companyInfo,importType,normalizedProductName,brandName,brandOwnerName,manufacturerName,categoryName,categoryCode,originInfo,specInfo,unitLabel,packageInfo,packageQuantity,netWeight,grossWeight,widthCm,depthCm,heightCm,taxType,productShape,packageMaterial,recycleLabel,isAdultProduct,isChildProduct,storageNotice,marketingText,ingredientText,sourceThumbnailUrl,sourceType,rawPayload,isActive
8801047569800,EAN13,,일배 > 냉장분식 > 냉장분식,동원)그릴리직화닭가슴살스테이크,동원)그릴리직화닭가슴살스테이크,,,동원)그릴리직화닭가슴살스테이크,,,동원(냉장),,동원)그릴리직화닭가슴살스테이크,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,100g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":60,""상품명"":""동원)그릴리직화닭가슴살스테이크"",""규격"":""100g"",""바코드"":""8801047569800"",""공급사"":""동원(냉장)"",""매입가"":2384,""판매가"":2900,""특매그룹속성"":""우선그룹"",""특매매입가"":1584,""특매판매가"":1980,""이익율"":17.79,""적립률"":0,""수수료"":0,""재고"":3,""재고액"":7152,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":"""",""판매가변경일시"":"""",""최근매입일시"":""2025-10-24 15:56"",""최근실사일시"":"""",""등록일시"":""2024-12-26 11:26"",""수정일시"":""2025-04-17 14:45"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047569848,EAN13,,일배 > 냉장분식 > 냉장분식,동원)그릴리직화큐브닭가슴살-블랙페퍼,동원)그릴리직화큐브닭가슴살-블랙페퍼,,,동원)그릴리직화큐브닭가슴살-블랙페퍼,,,동원(냉장),,동원)그릴리직화큐브닭가슴살-블랙페퍼,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,85g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":61,""상품명"":""동원)그릴리직화큐브닭가슴살-블랙페퍼"",""규격"":""85g"",""바코드"":""8801047569848"",""공급사"":""동원(냉장)"",""매입가"":2224,""판매가"":2800,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":20.57,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-05-22 12:24"",""판매가변경일시"":""2025-05-22 12:24"",""최근매입일시"":""2025-06-20 08:53"",""최근실사일시"":"""",""등록일시"":""2024-12-26 11:26"",""수정일시"":""2025-05-22 12:24"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047570363,EAN13,,일배 > 냉장분식 > 냉장분식,동원)마늘비엔나,동원)마늘비엔나,,,동원)마늘비엔나,,,동원(냉장),,동원)마늘비엔나,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,300g*2,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":62,""상품명"":""동원)마늘비엔나"",""규격"":""300g*2"",""바코드"":""8801047570363"",""공급사"":""동원(냉장)"",""매입가"":6145,""판매가"":7500,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":18.07,""적립률"":0,""수수료"":0,""재고"":1,""재고액"":6145,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-07-22 19:10"",""판매가변경일시"":""2025-07-22 19:10"",""최근매입일시"":""2025-11-10 17:07"",""최근실사일시"":"""",""등록일시"":""2022-01-07 11:55"",""수정일시"":""2025-07-22 19:10"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047570370,EAN13,,일배 > 냉장분식 > 냉장분식,동원)마늘후랑크기획,동원)마늘후랑크기획,,,동원)마늘후랑크기획,,,동원(냉장),,동원)마늘후랑크기획,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,300g*2,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":63,""상품명"":""동원)마늘후랑크기획"",""규격"":""300g*2"",""바코드"":""8801047570370"",""공급사"":""동원(냉장)"",""매입가"":6145,""판매가"":7500,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":18.07,""적립률"":0,""수수료"":0,""재고"":-1,""재고액"":-6145,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-07-22 19:10"",""판매가변경일시"":""2025-07-22 19:10"",""최근매입일시"":""2025-11-10 17:07"",""최근실사일시"":"""",""등록일시"":""2022-01-13 17:59"",""수정일시"":""2025-07-22 19:10"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047570592,EAN13,,일배 > 육가공 > 햄,동원)통그릴비엔나,동원)통그릴비엔나,,,동원)통그릴비엔나,,,동원(냉장),,동원)통그릴비엔나,동원,,동원(냉장),일배 > 육가공 > 햄,,,200*2,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":64,""상품명"":""동원)통그릴비엔나"",""규격"":""200*2"",""바코드"":""8801047570592"",""공급사"":""동원(냉장)"",""매입가"":4990,""판매가"":6600,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":24.39,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""육가공"",""소"":""햄"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-07-30 14:29"",""판매가변경일시"":""2024-06-09 09:10"",""최근매입일시"":""2025-10-19 17:15"",""최근실사일시"":"""",""등록일시"":""2023-02-28 13:47"",""수정일시"":""2025-07-30 19:16"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047570790,EAN13,,일배 > 육가공 > 햄,동원)직화후랑크,동원)직화후랑크,,,동원)직화후랑크,,,동원(냉장),,동원)직화후랑크,동원,,동원(냉장),일배 > 육가공 > 햄,,,250g*2,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":65,""상품명"":""동원)직화후랑크"",""규격"":""250g*2"",""바코드"":""8801047570790"",""공급사"":""동원(냉장)"",""매입가"":5584,""판매가"":7000,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":20.23,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""육가공"",""소"":""햄"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-03-12 13:02"",""판매가변경일시"":""2025-03-12 13:02"",""최근매입일시"":"""",""최근실사일시"":"""",""등록일시"":""2022-01-07 11:55"",""수정일시"":""2025-03-12 13:02"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047570875,EAN13,,일배 > 냉장분식 > 냉장분식,동원)통그릴직화후랑크기획,동원)통그릴직화후랑크기획,,,동원)통그릴직화후랑크기획,,,동원(냉장),,동원)통그릴직화후랑크기획,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,200g*2,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":66,""상품명"":""동원)통그릴직화후랑크기획"",""규격"":""200g*2"",""바코드"":""8801047570875"",""공급사"":""동원(냉장)"",""매입가"":5760,""판매가"":7000,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":17.71,""적립률"":0,""수수료"":0,""재고"":2,""재고액"":11520,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-07-22 19:10"",""판매가변경일시"":""2025-07-22 19:10"",""최근매입일시"":""2025-11-10 17:07"",""최근실사일시"":"""",""등록일시"":""2023-02-28 13:50"",""수정일시"":""2025-07-22 19:10"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047570882,EAN13,,일배 > 육가공 > 햄,동원)통그릴직화부어스트,동원)통그릴직화부어스트,,,동원)통그릴직화부어스트,,,동원(냉장),,동원)통그릴직화부어스트,동원,,동원(냉장),일배 > 육가공 > 햄,,,500g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":67,""상품명"":""동원)통그릴직화부어스트"",""규격"":""500g"",""바코드"":""8801047570882"",""공급사"":""동원(냉장)"",""매입가"":6145,""판매가"":7500,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":18.07,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""육가공"",""소"":""햄"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-08-13 18:05"",""판매가변경일시"":""2025-08-13 18:05"",""최근매입일시"":""2025-08-21 17:11"",""최근실사일시"":"""",""등록일시"":""2022-01-07 11:55"",""수정일시"":""2025-08-13 18:06"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047571087,EAN13,,일배 > 육가공 > 햄,동원)오븐&통그릴델리햄김밥용,동원)오븐&통그릴델리햄김밥용,,,동원)오븐&통그릴델리햄김밥용,,,동원(냉장),,동원)오븐&통그릴델리햄김밥용,동원,,동원(냉장),일배 > 육가공 > 햄,,,150g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":68,""상품명"":""동원)오븐&통그릴델리햄김밥용"",""규격"":""150g"",""바코드"":""8801047571087"",""공급사"":""동원(냉장)"",""매입가"":2064,""판매가"":2500,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":17.44,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""육가공"",""소"":""햄"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-03-25 17:09"",""판매가변경일시"":""2025-01-25 13:56"",""최근매입일시"":""2025-06-04 16:16"",""최근실사일시"":"""",""등록일시"":""2023-08-30 16:04"",""수정일시"":""2025-03-25 17:09"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047571094,EAN13,,일배 > 냉장분식 > 냉장분식,동원)그릴리직화델리햄,동원)그릴리직화델리햄,,,동원)그릴리직화델리햄,,,동원(냉장),,동원)그릴리직화델리햄,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,150g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":69,""상품명"":""동원)그릴리직화델리햄"",""규격"":""150g"",""바코드"":""8801047571094"",""공급사"":""동원(냉장)"",""매입가"":2064,""판매가"":2600,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":20.62,""적립률"":0,""수수료"":0,""재고"":1,""재고액"":2064,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":"""",""판매가변경일시"":"""",""최근매입일시"":""2025-11-10 17:07"",""최근실사일시"":"""",""등록일시"":""2025-03-19 10:06"",""수정일시"":"""",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047572343,EAN13,,일배 > 육가공 > 햄,동원)불고기햄,동원)불고기햄,,,동원)불고기햄,,,동원(냉장),,동원)불고기햄,동원,,동원(냉장),일배 > 육가공 > 햄,,,300g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":70,""상품명"":""동원)불고기햄"",""규격"":""300g"",""바코드"":""8801047572343"",""공급사"":""동원(냉장)"",""매입가"":3270,""판매가"":4100,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":20.24,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""육가공"",""소"":""햄"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":"""",""판매가변경일시"":""2024-06-09 08:39"",""최근매입일시"":""2024-11-07 12:34"",""최근실사일시"":"""",""등록일시"":""2022-01-07 11:55"",""수정일시"":""2024-10-31 08:33"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047573807,EAN13,,일배 > 냉장분식 > 냉장분식,동원)통그릴델리햄,동원)통그릴델리햄,,,동원)통그릴델리햄,,,동원(냉장),,동원)통그릴델리햄,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,300g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":71,""상품명"":""동원)통그릴델리햄"",""규격"":""300g"",""바코드"":""8801047573807"",""공급사"":""동원(냉장)"",""매입가"":3984,""판매가"":4900,""특매그룹속성"":""최우선그룹"",""특매매입가"":3180,""특매판매가"":3980,""이익율"":18.69,""적립률"":0,""수수료"":0,""재고"":4,""재고액"":15936,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-03-22 16:38"",""판매가변경일시"":""2025-03-22 16:38"",""최근매입일시"":""2025-10-01 17:54"",""최근실사일시"":"""",""등록일시"":""2022-02-18 15:15"",""수정일시"":""2025-09-10 17:56"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047574002,EAN13,,일배 > 냉장분식 > 냉장분식,동원)그릴리황금치킨닭가슴살오리지널,동원)그릴리황금치킨닭가슴살오리지널,,,동원)그릴리황금치킨닭가슴살오리지널,,,동원(냉장),,동원)그릴리황금치킨닭가슴살오리지널,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,105g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":72,""상품명"":""동원)그릴리황금치킨닭가슴살오리지널"",""규격"":""105g"",""바코드"":""8801047574002"",""공급사"":""동원(냉장)"",""매입가"":2384,""판매가"":3000,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":20.53,""적립률"":0,""수수료"":0,""재고"":-4,""재고액"":-9536,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-04-03 13:58"",""판매가변경일시"":""2025-04-03 13:58"",""최근매입일시"":""2025-06-20 08:53"",""최근실사일시"":"""",""등록일시"":""2023-02-28 13:45"",""수정일시"":""2025-04-03 13:58"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047574019,EAN13,,일배 > 육가공 > 기타,동원)그릴리직화치킨닭가슴살블랙페퍼,동원)그릴리직화치킨닭가슴살블랙페퍼,,,동원)그릴리직화치킨닭가슴살블랙페퍼,,,동원(냉장),,동원)그릴리직화치킨닭가슴살블랙페퍼,동원,,동원(냉장),일배 > 육가공 > 기타,,,105g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":73,""상품명"":""동원)그릴리직화치킨닭가슴살블랙페퍼"",""규격"":""105g"",""바코드"":""8801047574019"",""공급사"":""동원(냉장)"",""매입가"":2384,""판매가"":3000,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":20.53,""적립률"":0,""수수료"":0,""재고"":5,""재고액"":11920,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""육가공"",""소"":""기타"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-04-03 13:59"",""판매가변경일시"":""2025-04-03 13:59"",""최근매입일시"":""2025-06-04 16:16"",""최근실사일시"":"""",""등록일시"":""2023-02-28 13:45"",""수정일시"":""2025-04-03 13:59"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047574088,EAN13,,일배 > 냉장분식 > 냉장분식,동원)그릴리크럼부어스트,동원)그릴리크럼부어스트,,,동원)그릴리크럼부어스트,,,동원(냉장),,동원)그릴리크럼부어스트,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,315g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":74,""상품명"":""동원)그릴리크럼부어스트"",""규격"":""315g"",""바코드"":""8801047574088"",""공급사"":""동원(냉장)"",""매입가"":3600,""판매가"":4800,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":25,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2024-08-06 13:08"",""판매가변경일시"":""2024-06-11 10:48"",""최근매입일시"":""2024-12-26 11:24"",""최근실사일시"":"""",""등록일시"":""2023-04-03 22:17"",""수정일시"":""2024-12-26 11:24"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047574262,EAN13,,일배 > 냉장분식 > 냉장분식,동원)그릴리초리조부어스트,동원)그릴리초리조부어스트,,,동원)그릴리초리조부어스트,,,동원(냉장),,동원)그릴리초리조부어스트,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,315g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":75,""상품명"":""동원)그릴리초리조부어스트"",""규격"":""315g"",""바코드"":""8801047574262"",""공급사"":""동원(냉장)"",""매입가"":3600,""판매가"":4800,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":25,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2024-08-06 13:08"",""판매가변경일시"":""2024-06-11 10:48"",""최근매입일시"":""2024-12-09 14:00"",""최근실사일시"":"""",""등록일시"":""2023-04-03 22:18"",""수정일시"":""2024-12-09 14:05"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047574354,EAN13,,일배 > 육가공 > 햄,동원)통그릴비엔나,동원)통그릴비엔나,,,동원)통그릴비엔나,,,동원(냉장),,동원)통그릴비엔나,동원,,동원(냉장),일배 > 육가공 > 햄,,,320g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":76,""상품명"":""동원)통그릴비엔나"",""규격"":""320g"",""바코드"":""8801047574354"",""공급사"":""동원(냉장)"",""매입가"":3984,""판매가"":4900,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":18.69,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""육가공"",""소"":""햄"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-11-10 17:10"",""판매가변경일시"":""2025-11-10 17:10"",""최근매입일시"":""2025-11-10 17:07"",""최근실사일시"":"""",""등록일시"":""2023-02-28 13:48"",""수정일시"":""2025-11-10 17:10"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047576457,EAN13,,일배 > 육가공 > 햄,동원)숯불구이김밥햄,동원)숯불구이김밥햄,,,동원)숯불구이김밥햄,,,동원(냉장),,동원)숯불구이김밥햄,동원,,동원(냉장),일배 > 육가공 > 햄,,,120g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":77,""상품명"":""동원)숯불구이김밥햄"",""규격"":""120g"",""바코드"":""8801047576457"",""공급사"":""동원(냉장)"",""매입가"":1344,""판매가"":1650,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":18.55,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""육가공"",""소"":""햄"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-03-25 17:12"",""판매가변경일시"":""2025-03-25 17:12"",""최근매입일시"":""2025-07-30 14:28"",""최근실사일시"":"""",""등록일시"":""2022-01-07 11:55"",""수정일시"":""2025-03-25 17:12"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047577041,EAN13,,일배 > 육가공 > 햄,동원)와인마늘햄,동원)와인마늘햄,,,동원)와인마늘햄,,,동원(냉장),,동원)와인마늘햄,동원,,동원(냉장),일배 > 육가공 > 햄,,,130g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":78,""상품명"":""동원)와인마늘햄"",""규격"":""130g"",""바코드"":""8801047577041"",""공급사"":""동원(냉장)"",""매입가"":1344,""판매가"":1650,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":18.55,""적립률"":0,""수수료"":0,""재고"":1,""재고액"":1344,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""육가공"",""소"":""햄"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-03-19 10:04"",""판매가변경일시"":""2025-03-19 10:04"",""최근매입일시"":""2025-11-10 17:07"",""최근실사일시"":"""",""등록일시"":""2022-01-07 11:55"",""수정일시"":""2025-03-19 10:04"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047577508,EAN13,,일배 > 냉장분식 > 냉장분식,동원)델립불고기비엔나,동원)델립불고기비엔나,,,동원)델립불고기비엔나,,,동원(냉장),,동원)델립불고기비엔나,동원,,동원(냉장),일배 > 냉장분식 > 냉장분식,,,110g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":79,""상품명"":""동원)델립불고기비엔나"",""규격"":""110g"",""바코드"":""8801047577508"",""공급사"":""동원(냉장)"",""매입가"":1180,""판매가"":1500,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":21.33,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""냉장분식"",""소"":""냉장분식"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-07-09 16:50"",""판매가변경일시"":""2025-07-09 16:50"",""최근매입일시"":""2025-11-10 17:07"",""최근실사일시"":"""",""등록일시"":""2022-01-07 11:55"",""수정일시"":""2025-07-09 16:50"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
8801047578253,EAN13,,일배 > 육가공 > 햄,동원)통그릴두툼김밥햄,동원)통그릴두툼김밥햄,,,동원)통그릴두툼김밥햄,,,동원(냉장),,동원)통그릴두툼김밥햄,동원,,동원(냉장),일배 > 육가공 > 햄,,,300g,,,0,,,,,,,,,,0,0,,,,,CSV,"{""80"":80,""상품명"":""동원)통그릴두툼김밥햄"",""규격"":""300g"",""바코드"":""8801047578253"",""공급사"":""동원(냉장)"",""매입가"":3984,""판매가"":4900,""특매그룹속성"":"""",""특매매입가"":0,""특매판매가"":0,""이익율"":18.69,""적립률"":0,""수수료"":0,""재고"":0,""재고액"":0,""최소재고"":0,""일매출량"":0,""박스입수"":0,""ABC"":"" D"",""대"":""일배"",""중"":""육가공"",""소"":""햄"",""용량"":"""",""단위가격"":"""",""매입가변경일시"":""2025-03-25 17:10"",""판매가변경일시"":""2025-03-25 17:10"",""최근매입일시"":""2025-05-07 15:12"",""최근실사일시"":"""",""등록일시"":""2023-02-28 13:49"",""수정일시"":""2025-03-25 17:10"",""상품설명"":"""",""원산지"":"""",""매대"":0}",1
